OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,long,lat,center_x,center_y
12251,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,glaucescens,,Aves,Larus glaucescens,Glaucous-winged Gull,species,-122.92698340299995,38.030431211000064,-122.89482290799998,38.01598558650005
12252,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,arvensis,,Plantae,Lysimachia arvensis,scarlet pimpernel,species,-122.85577999999998,38.04389450000008,-122.89482290799998,38.01598558650005
12253,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,-122.97933832999996,37.996398330000034,-122.89482290799998,38.01598558650005
12254,Animalia,Arthropoda,Hexanauplia,Pollicipedomorpha,Pollicipedidae,Pollicipes,polymerus,,Other,Pollicipes polymerus,Goose Barnacle,species,-122.95018210099994,38.03033490400003,-122.89482290799998,38.01598558650005
12255,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.95838833299996,38.02825833300005,-122.89482290799998,38.01598558650005
12256,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,,Plantae,Lathyrus latifolius,broad-leaved sweet pea,species,-122.93111576299998,38.037255877000064,-122.89482290799998,38.01598558650005
12257,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,Mammalia,Zalophus californianus,California Sea Lion,species,-122.95642302499999,38.028557825000064,-122.89482290799998,38.01598558650005
12258,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Chlorogalum,pomeridianum,,Plantae,Chlorogalum pomeridianum,wavy-leafed soap plant,species,-122.85555333299999,38.02791116700007,-122.89482290799998,38.01598558650005
12259,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,brachyrhynchus,,Aves,Larus brachyrhynchus,Short-billed Gull,species,-122.96204887899995,38.02693530000005,-122.89482290799998,38.01598558650005
12260,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,discors,,Aves,Spatula discors,Blue-winged Teal,species,-122.96251128799997,38.02781835800005,-122.89482290799998,38.01598558650005
12261,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium,bellum,,Plantae,Sisyrinchium bellum,western blue-eyed grass,species,-122.99159998099998,38.01712779400003,-122.89482290799998,38.01598558650005
12262,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,major,,Plantae,Vinca major,greater periwinkle,species,-122.89590102499994,38.03655800100006,-122.89482290799998,38.01598558650005
12263,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,maximum,,Plantae,Heracleum maximum,common cowparsnip,species,-122.82431809999997,38.02427490000008,-122.89482290799998,38.01598558650005
12264,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,-122.88319733699996,38.02626400100007,-122.89482290799998,38.01598558650005
12265,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,,Other,Macrocystis pyrifera,Giant Kelp,species,-122.96183969999998,38.026879500000064,-122.89482290799998,38.01598558650005
12266,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus,aurantiacus,,Plantae,Diplacus aurantiacus,orange bush monkeyflower,species,-122.97626102999999,38.01684933000007,-122.89482290799998,38.01598558650005
12267,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,filix-femina,,Plantae,Athyrium filix-femina,lady fern,species,-122.87640333299998,38.042980500000056,-122.89482290799998,38.01598558650005
12268,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,gracilis,,Plantae,Urtica gracilis,California nettle,species,-122.85810099999998,38.043240000000026,-122.89482290799998,38.01598558650005
12269,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tellima,grandiflora,,Plantae,Tellima grandiflora,fringe cups,species,-122.91789566899996,38.06362871700003,-122.89482290799998,38.01598558650005
12270,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,-122.97954509999994,37.99530450000003,-122.89482290799998,38.01598558650005
12271,Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Orienthella,piunca,,Mollusca,Orienthella piunca,Fisher's Aeolid,species,-122.94053333299996,38.03552833300006,-122.89482290799998,38.01598558650005
12272,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,,Aves,Ardea herodias,Great Blue Heron,species,-122.88759339999996,38.05390190000003,-122.89482290799998,38.01598558650005
12273,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,diversilobum,,Plantae,Toxicodendron diversilobum,Pacific poison oak,species,-122.88759369399997,38.05383767200004,-122.89482290799998,38.01598558650005
12274,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,parviflorus,,Plantae,Rubus parviflorus,thimbleberry,species,-122.85566666999995,38.02736667000005,-122.89482290799998,38.01598558650005
12275,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,latifolia,,Plantae,Abronia latifolia,Yellow Sand Verbena,species,-122.89426322999998,38.02713076500004,-122.89482290799998,38.01598558650005
12276,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,podiceps,,Aves,Podilymbus podiceps,Pied-billed Grebe,species,-122.96277943099994,38.03114504300004,-122.89482290799998,38.01598558650005
12277,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,-122.85768052599997,38.042492475000074,-122.89482290799998,38.01598558650005
12278,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,mexicana,,Aves,Sialia mexicana,Western Bluebird,species,-122.87982069999998,38.04863380000006,-122.89482290799998,38.01598558650005
12279,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,subnuda,,Plantae,Plantago subnuda,Tall Coastal Plantain,species,-122.844329932,38.01020176800006,-122.89482290799998,38.01598558650005
12280,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Mammalia,Procyon lotor,Common Raccoon,species,-122.93956169199998,38.03138623800004,-122.89482290799998,38.01598558650005
12281,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,-122.96703055599994,37.991466667000054,-122.89482290799998,38.01598558650005
12282,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,platyglossa,,Plantae,Layia platyglossa,tidy tips,species,-122.96592999999996,37.990651667000066,-122.89482290799998,38.01598558650005
12283,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah,,,Plantae,Marah,Man-roots,genus,-122.96274333299999,38.02872666700006,-122.89482290799998,38.01598558650005
12284,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,alba,,Aves,Ardea alba,Great Egret,species,-122.88759339999996,38.05390190000003,-122.89482290799998,38.01598558650005
12285,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,sanguineum,,Plantae,Ribes sanguineum,Red-flowering Currant,species,-122.87957777799994,38.03846944400004,-122.89482290799998,38.01598558650005
12286,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.97734999999994,37.995115000000055,-122.89482290799998,38.01598558650005
12287,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,-122.88419083299999,38.02881861100008,-122.89482290799998,38.01598558650005
12288,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,caerulescens,,Aves,Setophaga caerulescens,Black-throated Blue Warbler,species,-122.96581142599996,37.99036067000003,-122.89482290799998,38.01598558650005
12289,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,flavifolia,,Fungi,Hygrocybe flavifolia,Golden-gilled Waxy Cap,species,-122.80065333299996,38.01443611700006,-122.89482290799998,38.01598558650005
12290,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,,Aves,Larus heermanni,Heermann's Gull,species,-122.96152127999994,38.02716583900008,-122.89482290799998,38.01598558650005
12291,Animalia,Chordata,Mammalia,Artiodactyla,Delphinidae,Tursiops,truncatus,,Mammalia,Tursiops truncatus,Bottlenose Dolphin,species,-122.89414239999996,38.02719410000003,-122.89482290799998,38.01598558650005
12292,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,hispidula,,Plantae,Lonicera hispidula,Pink Honeysuckle,species,-122.87889799999999,38.054723600000045,-122.89482290799998,38.01598558650005
12293,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Deinandra,corymbosa,,Plantae,Deinandra corymbosa,Coastal Tarweed,species,-122.86851638899998,38.02197472200004,-122.89482290799998,38.01598558650005
12294,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,,Plantae,Anaphalis margaritacea,pearly everlasting,species,-122.97603666699996,37.99375500000008,-122.89482290799998,38.01598558650005
12295,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,immer,,Aves,Gavia immer,Common Loon,species,-122.97445617099999,37.99678580500006,-122.89482290799998,38.01598558650005
12296,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,-122.87666333299995,38.04622216700005,-122.89482290799998,38.01598558650005
12297,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,canadensis,,Mammalia,Cervus canadensis,Elk,species,-122.85602317299998,38.034829486000035,-122.89482290799998,38.01598558650005
12298,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,douglasiana,,Plantae,Iris douglasiana,Douglas iris,species,-122.97163333299994,37.99272166700007,-122.89482290799998,38.01598558650005
12299,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Taxidea,taxus,,Mammalia,Taxidea taxus,American Badger,species,-122.97084166699995,37.99244500000003,-122.89482290799998,38.01598558650005
12300,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,elegantissima,,Other,Anthopleura elegantissima,Aggregating Anemone,species,-122.97355666699997,37.99406833300003,-122.89482290799998,38.01598558650005
12301,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,papilionaceus,,Fungi,Panaeolus papilionaceus,Petticoat Mottlegill,species,-122.80420684799998,37.995796204000044,-122.89482290799998,38.01598558650005
12302,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,cardui,,Insecta,Vanessa cardui,Painted Lady,species,-122.93704012999996,38.02956258100005,-122.89482290799998,38.01598558650005
12303,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,tuberculata,,Insecta,Eleodes tuberculata,,species,-122.98001041799995,37.99636219900003,-122.89482290799998,38.01598558650005
12304,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,hispidula,,Plantae,Lonicera hispidula,Pink Honeysuckle,species,-122.87900833299994,38.054753333000065,-122.89482290799998,38.01598558650005
12305,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,pacificus,,Arachnida,Ixodes pacificus,Western Blacklegged Tick,species,-122.960153333,38.02776383300005,-122.89482290799998,38.01598558650005
12306,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia,rubicunda,,Plantae,Clarkia rubicunda,ruby chalice clarkia,species,-122.84379999999999,38.01019166700007,-122.89482290799998,38.01598558650005
12307,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,bachmani,,Mammalia,Sylvilagus bachmani,Brush Rabbit,species,-122.85543972199997,38.03222138900003,-122.89482290799998,38.01598558650005
12308,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,-122.99370699999997,38.02346300000005,-122.89482290799998,38.01598558650005
12309,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Calypte,anna,,Aves,Calypte anna,Anna's Hummingbird,species,-122.88602789899994,38.03322101100008,-122.89482290799998,38.01598558650005
12310,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,,Aves,Buteo lineatus,Red-shouldered Hawk,species,-122.89205813999996,38.051084133000074,-122.89482290799998,38.01598558650005
12311,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,involucrata,,Plantae,Lonicera involucrata,twinberry honeysuckle,species,-122.85561832599996,38.037399212000025,-122.89482290799998,38.01598558650005
12312,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,Mammalia,Phoca vitulina,Harbor Seal,species,-122.86264027799996,38.01889777800005,-122.89482290799998,38.01598558650005
12313,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,arboreus,,Plantae,Lupinus arboreus,yellow bush lupine,species,-122.97222833299998,37.993346667000026,-122.89482290799998,38.01598558650005
12314,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,Other,Porcellio scaber,European woodlouse,species,-122.85396388899994,38.01690277800003,-122.89482290799998,38.01598558650005
12315,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cakile,maritima,,Plantae,Cakile maritima,European Searocket,species,-122.87952499999994,38.024791667000045,-122.89482290799998,38.01598558650005
12316,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,perfoliata,,Plantae,Claytonia perfoliata,miner's lettuce,species,-122.97233971199995,37.993265749000045,-122.89482290799998,38.01598558650005
12317,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,acetosella,,Plantae,Rumex acetosella,Sheep's sorrel,species,-122.96965499999999,37.99219166700004,-122.89482290799998,38.01598558650005
12318,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.96745205399998,38.02384212800007,-122.89482290799998,38.01598558650005
12319,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Sanicula,arctopoides,,Plantae,Sanicula arctopoides,Footsteps of spring,species,-122.84590332999994,38.01456945000007,-122.89482290799998,38.01598558650005
12320,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,racemosa,,Plantae,Sambucus racemosa,red elderberry,species,-122.80860555599997,37.99224506400003,-122.89482290799998,38.01598558650005
12321,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,ochraceus,,Other,Pisaster ochraceus,Ochre Sea Star,species,-122.85072999999994,38.01305833300006,-122.89482290799998,38.01598558650005
12322,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,-122.96427032599996,38.023742207000055,-122.89482290799998,38.01598558650005
12323,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,californicus,Aves,Pelecanus occidentalis californicus,California Brown Pelican,subspecies,-122.97864139399996,37.99880506200003,-122.89482290799998,38.01598558650005
12324,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,-122.84141301199998,38.00834200300005,-122.89482290799998,38.01598558650005
12325,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,-122.96565333299998,37.99048833300003,-122.89482290799998,38.01598558650005
12326,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,,Aves,Pelecanus occidentalis,Brown Pelican,species,-122.84528795199998,38.010530095000036,-122.89482290799998,38.01598558650005
12327,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,-122.96828085499999,38.04455733300006,-122.89482290799998,38.01598558650005
12328,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,-122.96292809999994,38.02669650000007,-122.89482290799998,38.01598558650005
12329,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Porpitidae,Velella,velella,,Other,Velella velella,By-the-wind Sailor,species,-122.96088592599995,38.02720700400005,-122.89482290799998,38.01598558650005
12330,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,californica,,Plantae,Frangula californica,California buckthorn,species,-122.88430833299998,38.03040277800005,-122.89482290799998,38.01598558650005
12331,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Mantis,religiosa,,Insecta,Mantis religiosa,Praying Mantis,species,-122.93423333299995,38.046813833000044,-122.89482290799998,38.01598558650005
12332,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,ovatum,,Plantae,Vaccinium ovatum,California huckleberry,species,-122.81898611099996,38.01958888900003,-122.89482290799998,38.01598558650005
12333,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,,Aves,Larus occidentalis,Western Gull,species,-122.94524987699998,38.03120656200008,-122.89482290799998,38.01598558650005
12334,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,-122.88948690299998,38.027232361000074,-122.89482290799998,38.01598558650005
12335,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,vestitus,,Plantae,Lathyrus vestitus,Pacific pea,species,-122.97679459599999,37.99413430800007,-122.89482290799998,38.01598558650005
12336,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,sola,,Other,Anthopleura sola,Starburst Anemone,species,-122.93119722199998,38.03541666700005,-122.89482290799998,38.01598558650005
12337,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,-122.96617537699996,37.991163561000064,-122.89482290799998,38.01598558650005
12338,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,vesicula,,Mollusca,Haminoea vesicula,Blister Glassy-bubble,species,-122.94766999999996,38.04833333300007,-122.89482290799998,38.01598558650005
12339,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Urile,pelagicus,,Aves,Urile pelagicus,Pelagic Cormorant,species,-122.96670899999998,38.02835200000004,-122.89482290799998,38.01598558650005
12340,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,-122.96069166699999,38.02726388900004,-122.89482290799998,38.01598558650005
12341,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,munitum,,Plantae,Polystichum munitum,western swordfern,species,-122.87889799999999,38.054723600000045,-122.89482290799998,38.01598558650005
12342,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,parviflorus,,Plantae,Rubus parviflorus,thimbleberry,species,-122.88037788099996,38.03598698700006,-122.89482290799998,38.01598558650005
12343,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,-122.97202636999998,38.020585492000066,-122.89482290799998,38.01598558650005
12344,Animalia,Chordata,Actinopterygii,Perciformes,Psychrolutidae,Clinocottus,analis,,Actinopterygii,Clinocottus analis,Wooly Sculpin,species,-122.84888333299995,38.01224166700007,-122.89482290799998,38.01598558650005
12345,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Triteleia,laxa,,Plantae,Triteleia laxa,Ithuriel's Spear,species,-122.97409057599998,37.99508044700008,-122.89482290799998,38.01598558650005
12346,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,involucrata,,Plantae,Lonicera involucrata,twinberry honeysuckle,species,-122.86586666699998,38.04209166700008,-122.89482290799998,38.01598558650005
